,filename,class
21407,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato 4/r_223_100.jpg,124
21408,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato 4/r_224_100.jpg,124
21409,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato 4/r_225_100.jpg,124
21410,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato 4/r_226_100.jpg,124
21411,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato 4/r_227_100.jpg,124
21412,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato 4/r_228_100.jpg,124
21413,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato 4/r_229_100.jpg,124
21414,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato 4/r_230_100.jpg,124
21415,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato 4/r_231_100.jpg,124
21416,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato 4/r_232_100.jpg,124
21417,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato 4/r_233_100.jpg,124
21418,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato 4/r_234_100.jpg,124
21419,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato 4/r_235_100.jpg,124
21420,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato 4/r_237_100.jpg,124
21421,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato 4/r_238_100.jpg,124
21422,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato 4/r_239_100.jpg,124
21423,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato 4/r_240_100.jpg,124
21424,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato 4/r_241_100.jpg,124
21425,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato 4/r_250_100.jpg,124
21426,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato 4/r_270_100.jpg,124
21427,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato 4/r_271_100.jpg,124
21428,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato 4/r_275_100.jpg,124
21429,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato 4/r_276_100.jpg,124
21430,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato 4/r_277_100.jpg,124
21431,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato 4/r_278_100.jpg,124
21432,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato 4/r_279_100.jpg,124
21433,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato 4/r_283_100.jpg,124
21434,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato 4/r_284_100.jpg,124
21435,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato 4/r_285_100.jpg,124
21436,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato 4/r_286_100.jpg,124
21437,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato 4/r_287_100.jpg,124
21438,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato 4/r_288_100.jpg,124
21439,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato 4/r_289_100.jpg,124
21440,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato 4/r_291_100.jpg,124
21441,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato 4/r_293_100.jpg,124
21442,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato 4/r_296_100.jpg,124
21443,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato 4/r_297_100.jpg,124
21444,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato 4/r_298_100.jpg,124
21445,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato 4/r_299_100.jpg,124
21446,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato 4/r_2_100.jpg,124
21447,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato 4/r_301_100.jpg,124
21448,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato 4/r_302_100.jpg,124
21449,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato 4/r_303_100.jpg,124
21450,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato 4/r_8_100.jpg,124
21451,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato 4/r_9_100.jpg,124
21452,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/192_100.jpg,125
21453,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/194_100.jpg,125
21454,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/195_100.jpg,125
21455,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/196_100.jpg,125
21456,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/198_100.jpg,125
21457,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/19_100.jpg,125
21458,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/200_100.jpg,125
21459,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/201_100.jpg,125
21460,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/202_100.jpg,125
21461,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/203_100.jpg,125
21462,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/204_100.jpg,125
21463,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/205_100.jpg,125
21464,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/206_100.jpg,125
21465,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/207_100.jpg,125
21466,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/208_100.jpg,125
21467,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/209_100.jpg,125
21468,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/20_100.jpg,125
21469,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/210_100.jpg,125
21470,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/211_100.jpg,125
21471,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/212_100.jpg,125
21472,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/213_100.jpg,125
21473,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/214_100.jpg,125
21474,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/216_100.jpg,125
21475,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/217_100.jpg,125
21476,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/224_100.jpg,125
21477,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/22_100.jpg,125
21478,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/231_100.jpg,125
21479,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/232_100.jpg,125
21480,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/241_100.jpg,125
21481,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/243_100.jpg,125
21482,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/244_100.jpg,125
21483,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/245_100.jpg,125
21484,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/246_100.jpg,125
21485,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/247_100.jpg,125
21486,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/248_100.jpg,125
21487,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/249_100.jpg,125
21488,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/250_100.jpg,125
21489,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/254_100.jpg,125
21490,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/257_100.jpg,125
21491,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/278_100.jpg,125
21492,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/281_100.jpg,125
21493,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/283_100.jpg,125
21494,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/305_100.jpg,125
21495,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/306_100.jpg,125
21496,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/307_100.jpg,125
21497,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/309_100.jpg,125
21498,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/310_100.jpg,125
21499,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/315_100.jpg,125
21500,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/316_100.jpg,125
21501,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/317_100.jpg,125
21502,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/320_100.jpg,125
21503,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/327_100.jpg,125
21504,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/40_100.jpg,125
21505,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/41_100.jpg,125
21506,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/42_100.jpg,125
21507,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/43_100.jpg,125
21508,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/44_100.jpg,125
21509,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/45_100.jpg,125
21510,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/49_100.jpg,125
21511,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/50_100.jpg,125
21512,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/51_100.jpg,125
21513,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/53_100.jpg,125
21514,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/54_100.jpg,125
21515,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/55_100.jpg,125
21516,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/56_100.jpg,125
21517,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/57_100.jpg,125
21518,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/58_100.jpg,125
21519,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/59_100.jpg,125
21520,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/60_100.jpg,125
21521,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/61_100.jpg,125
21522,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/62_100.jpg,125
21523,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/63_100.jpg,125
21524,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/64_100.jpg,125
21525,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/65_100.jpg,125
21526,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/66_100.jpg,125
21527,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/67_100.jpg,125
21528,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/68_100.jpg,125
21529,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/69_100.jpg,125
21530,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/70_100.jpg,125
21531,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/73_100.jpg,125
21532,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/75_100.jpg,125
21533,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/76_100.jpg,125
21534,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_13_100.jpg,125
21535,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_14_100.jpg,125
21536,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_15_100.jpg,125
21537,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_160_100.jpg,125
21538,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_165_100.jpg,125
21539,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_168_100.jpg,125
21540,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_16_100.jpg,125
21541,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_172_100.jpg,125
21542,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_173_100.jpg,125
21543,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_178_100.jpg,125
21544,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_179_100.jpg,125
21545,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_17_100.jpg,125
21546,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_185_100.jpg,125
21547,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_18_100.jpg,125
21548,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_19_100.jpg,125
21549,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_20_100.jpg,125
21550,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_218_100.jpg,125
21551,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_220_100.jpg,125
21552,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_222_100.jpg,125
21553,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_223_100.jpg,125
21554,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_224_100.jpg,125
21555,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_225_100.jpg,125
21556,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_226_100.jpg,125
21557,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_227_100.jpg,125
21558,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_228_100.jpg,125
21559,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_229_100.jpg,125
21560,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_22_100.jpg,125
21561,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_230_100.jpg,125
21562,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_234_100.jpg,125
21563,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_23_100.jpg,125
21564,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_24_100.jpg,125
21565,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_259_100.jpg,125
21566,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_25_100.jpg,125
21567,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_260_100.jpg,125
21568,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_261_100.jpg,125
21569,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_262_100.jpg,125
21570,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_263_100.jpg,125
21571,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_266_100.jpg,125
21572,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_267_100.jpg,125
21573,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_268_100.jpg,125
21574,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_271_100.jpg,125
21575,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_272_100.jpg,125
21576,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_273_100.jpg,125
21577,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_274_100.jpg,125
21578,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_275_100.jpg,125
21579,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_276_100.jpg,125
21580,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_277_100.jpg,125
21581,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_278_100.jpg,125
21582,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_282_100.jpg,125
21583,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_283_100.jpg,125
21584,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_288_100.jpg,125
21585,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_28_100.jpg,125
21586,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_290_100.jpg,125
21587,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_291_100.jpg,125
21588,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_292_100.jpg,125
21589,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_293_100.jpg,125
21590,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_294_100.jpg,125
21591,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_295_100.jpg,125
21592,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_296_100.jpg,125
21593,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_297_100.jpg,125
21594,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_299_100.jpg,125
21595,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_29_100.jpg,125
21596,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_300_100.jpg,125
21597,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_302_100.jpg,125
21598,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_305_100.jpg,125
21599,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_312_100.jpg,125
21600,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_313_100.jpg,125
21601,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_318_100.jpg,125
21602,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_321_100.jpg,125
21603,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_322_100.jpg,125
21604,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_325_100.jpg,125
21605,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_326_100.jpg,125
21606,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_327_100.jpg,125
21607,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_34_100.jpg,125
21608,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_39_100.jpg,125
21609,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_47_100.jpg,125
21610,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_48_100.jpg,125
21611,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_49_100.jpg,125
21612,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_50_100.jpg,125
21613,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_51_100.jpg,125
21614,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_52_100.jpg,125
21615,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Cherry Red/r_66_100.jpg,125
21616,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/0_100.jpg,126
21617,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/191_100.jpg,126
21618,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/192_100.jpg,126
21619,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/193_100.jpg,126
21620,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/194_100.jpg,126
21621,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/195_100.jpg,126
21622,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/196_100.jpg,126
21623,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/197_100.jpg,126
21624,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/198_100.jpg,126
21625,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/199_100.jpg,126
21626,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/1_100.jpg,126
21627,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/200_100.jpg,126
21628,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/201_100.jpg,126
21629,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/204_100.jpg,126
21630,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/206_100.jpg,126
21631,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/239_100.jpg,126
21632,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/240_100.jpg,126
21633,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/241_100.jpg,126
21634,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/242_100.jpg,126
21635,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/243_100.jpg,126
21636,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/244_100.jpg,126
21637,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/245_100.jpg,126
21638,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/246_100.jpg,126
21639,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/247_100.jpg,126
21640,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/248_100.jpg,126
21641,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/249_100.jpg,126
21642,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/250_100.jpg,126
21643,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/251_100.jpg,126
21644,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/252_100.jpg,126
21645,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/253_100.jpg,126
21646,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/254_100.jpg,126
21647,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/255_100.jpg,126
21648,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/256_100.jpg,126
21649,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/257_100.jpg,126
21650,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/258_100.jpg,126
21651,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/285_100.jpg,126
21652,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/290_100.jpg,126
21653,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/292_100.jpg,126
21654,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/293_100.jpg,126
21655,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/294_100.jpg,126
21656,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/295_100.jpg,126
21657,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/296_100.jpg,126
21658,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/297_100.jpg,126
21659,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/298_100.jpg,126
21660,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/299_100.jpg,126
21661,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/300_100.jpg,126
21662,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/301_100.jpg,126
21663,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/302_100.jpg,126
21664,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/303_100.jpg,126
21665,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/304_100.jpg,126
21666,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/305_100.jpg,126
21667,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/306_100.jpg,126
21668,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/307_100.jpg,126
21669,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/73_100.jpg,126
21670,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/74_100.jpg,126
21671,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/75_100.jpg,126
21672,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/76_100.jpg,126
21673,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/77_100.jpg,126
21674,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/78_100.jpg,126
21675,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/79_100.jpg,126
21676,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/80_100.jpg,126
21677,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/81_100.jpg,126
21678,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/82_100.jpg,126
21679,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/83_100.jpg,126
21680,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/84_100.jpg,126
21681,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/85_100.jpg,126
21682,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/86_100.jpg,126
